3.25;5.01
3.61;5.00
4.09;4.99
4.52;4.99
4.71;4.89
4.92;4.78
4.54;4.53
4.11;4.40
3.21;4.07
2.75;4.10
1.91;4.16
1.84;4.30
1.36;4.02
0.72;3.89
0.57;3.90
0.33;3.32
0.22;3.07
0.24;2.98
0.27;2.96
0.34;2.90
-1.78;2.90
-1.26;2.98
-0.28;3.41
0.06;4.14
0.74;4.42
2.82;4.34
4.46;4.20
5.83;4.15
8.29;3.94
7.93;3.60
7.17;3.42
6.52;3.44
5.80;3.54
5.58;3.76
5.42;4.00
5.23;4.12
5.03;3.97
4.90;3.87
4.78;3.64
4.67;3.24
4.57;3.17
4.44;3.01
4.26;2.91
3.98;2.85
2.83;2.84
2.73;2.93
2.77;3.48
0.81;3.99
0.80;4.40
3.47;4.43
6.90;4.42
7.18;4.39
7.66;4.11
7.48;3.99
7.61;3.73
7.66;3.39
7.09;3.22
6.85;3.33
6.42;3.30
6.43;3.28
6.73;3.05
6.88;2.99
6.98;2.94
6.89;2.73
6.47;2.61
6.07;2.44
5.58;2.30
5.30;2.48
7.50;2.51
7.62;2.60
6.56;2.72
7.03;3.02
7.73;3.49
7.92;3.51
8.53;3.55
9.06;3.50
9.34;3.03
9.72;3.00
9.47;2.91
8.87;3.03
8.22;3.35
7.23;3.64
6.81;3.72
7.26;3.91
6.84;3.93
6.05;3.93
5.90;3.76
5.74;3.13
5.57;3.17
5.49;3.14
5.55;2.90
5.40;2.82
4.34;2.75
4.21;2.89
6.08;3.59
6.15;3.98
5.92;4.49
5.44;4.33
5.56;4.16
6.98;3.89
7.23;3.71
6.77;3.60
6.95;3.19
7.08;3.03
6.55;3.13
5.97;3.69
5.53;4.00
5.22;4.16
5.17;3.82
4.84;3.82
4.74;3.45
4.21;2.98
3.62;3.07
3.40;2.88
3.59;2.81
3.71;2.74
4.85;2.76
4.61;2.73
4.59;2.75
4.59;2.89
5.02;3.12
5.56;3.30
5.98;3.26
6.50;3.23
6.80;3.14
7.11;3.01
7.08;2.91
6.63;2.86
5.59;2.89
4.33;3.02
3.54;3.21
2.95;3.21
2.58;2.92
2.23;2.92
1.76;2.85
1.18;2.73
0.70;2.84
0.36;2.71
0.04;2.68
-0.24;2.65
0.38;2.51
-0.60;2.48
-1.06;2.51
-0.93;2.60
0.43;2.60
2.09;2.61
3.12;2.64
4.62;2.64
5.89;2.62
7.03;2.61
7.33;2.54
6.81;2.52
5.13;2.63
3.41;2.65
2.58;2.67
2.11;2.68
1.97;2.68
2.16;2.70
2.05;2.69
2.33;2.65
1.91;2.57
1.83;2.44
2.40;2.40
2.21;2.38
-1.16;2.40
-1.33;2.52
-1.51;2.62
-1.58;2.75
-0.41;2.80
3.02;2.83
5.37;2.79
7.40;2.72
6.67;2.67
6.76;2.66
6.23;2.65
5.48;2.64
4.80;2.63
4.22;2.65
3.62;2.66
2.77;2.66
2.70;2.66
2.68;2.66
2.66;2.63
2.68;2.56
2.70;2.57
2.69;2.49
2.69;2.43
2.69;2.43
0.85;2.42
0.71;2.55
0.75;2.66
0.63;2.80
0.59;3.01
0.90;3.28
1.20;3.34
0.94;3.16
0.71;3.14
0.75;3.04
0.80;2.93
0.63;2.89
0.54;2.78
0.51;2.79
0.49;2.83
0.51;2.81
0.45;2.80
0.40;2.80
0.36;2.76
0.34;2.64
0.30;2.62
0.27;2.58
0.39;2.48
0.40;2.40
0.27;2.44
0.14;2.60
0.03;2.65
0.00;2.79
0.05;2.88
0.13;3.08
0.16;3.41
0.25;3.45
0.39;3.17
0.66;3.17
0.98;3.29
0.55;3.57
0.42;3.39
0.45;3.28
0.60;3.35
0.55;3.16
0.51;2.91
0.41;2.86
0.30;2.78
0.13;2.63
0.08;2.68
0.04;2.56
0.02;2.51
-0.03;2.51
-0.79;2.51
-1.17;2.62
-1.51;2.75
-1.51;3.00
-1.50;3.45
-1.21;3.71
-0.68;3.71
0.26;3.71
0.41;3.70
0.14;3.70
0.03;3.60
0.02;3.49
-0.50;3.37
-0.72;3.56
-0.73;3.57
-1.25;3.57
-2.12;3.25
-3.21;3.23
-3.30;3.02
-2.93;2.75
-3.08;2.75
-3.27;2.69
-3.51;2.67
-3.66;2.62
-2.47;2.64
-1.22;2.74
-1.44;3.28
-1.23;3.54
-0.70;3.58
-0.14;3.89
0.83;3.75
1.79;3.81
2.83;3.60
3.73;3.29
3.77;3.29
2.98;3.29
1.08;3.43
-0.25;3.40
-0.96;3.48
-1.22;3.54
-1.35;3.31
0.24;3.26
0.42;3.29
0.48;3.19
1.02;3.14
1.00;2.79
-0.41;2.72
-0.81;2.70
-0.27;2.68
0.04;2.68
-0.64;2.73
-0.83;3.02
-2.13;3.31
-1.66;3.39
-0.66;3.48
1.03;3.38
2.82;3.23
3.22;3.00
2.90;2.88
3.19;2.92
2.38;2.98
0.36;3.25
-0.52;3.29
0.78;3.23
0.78;3.10
0.18;3.06
-0.21;2.89
-0.30;2.71
-0.51;2.73
-0.04;2.70
-0.05;2.61
-0.03;2.47
0.32;2.31
0.13;2.40
0.30;2.39
0.20;2.52
0.32;2.58
0.70;2.67
1.03;2.69
1.47;2.72
2.12;2.72
2.50;2.65
2.55;2.55
2.82;2.59
2.76;2.62
2.17;2.71
2.19;2.79
2.25;2.88
2.28;2.78
2.25;2.79
2.07;2.74
1.87;2.71
1.75;2.71
1.66;2.67
1.45;2.64
1.35;2.61
-0.67;2.61
-0.43;2.69
-0.19;3.19
-0.01;3.75
0.28;4.02
0.67;4.53
1.80;4.73
2.82;4.66
2.65;4.54
2.11;4.38
1.77;4.13
2.16;4.00
2.40;3.83
2.32;3.88
2.11;3.73
2.11;3.77
2.10;3.56
1.87;3.39
1.51;3.38
1.39;2.97
1.41;3.03
1.38;2.83
1.08;2.68
0.84;2.68
-1.01;2.60
-0.95;2.62
-1.49;2.71
-1.95;2.85
-2.12;2.98
-1.81;2.96
-1.42;3.05
-0.94;2.99
-0.53;2.98
0.93;2.95
1.55;2.95
1.46;2.92
0.97;2.89
0.81;2.98
0.55;3.23
0.42;3.34
-0.39;3.29
-1.28;3.22
-0.74;3.14
0.49;2.90
0.33;2.66
0.52;2.59
0.77;2.51
0.65;2.29
0.63;2.31
0.77;2.55
0.84;2.73
1.02;2.95
1.19;2.99
1.67;3.01
2.26;3.21
2.85;3.18
3.52;3.63
4.03;3.51
4.31;3.52
4.22;3.33
3.87;3.12
2.90;2.90
1.75;2.89
1.47;2.89
0.47;2.90
0.33;2.92
0.91;2.96
1.75;2.93
2.17;2.81
1.88;2.69
1.75;2.54
2.35;2.37
2.45;2.51
2.95;2.69
3.75;2.85
4.39;2.89
4.74;3.19
5.81;3.59
6.40;3.71
6.59;3.76
7.08;3.76
7.25;3.71
7.53;3.51
7.44;3.37
6.67;3.36
6.19;3.49
5.72;3.40
5.19;3.38
5.19;3.02
4.62;2.89
3.89;2.92
3.33;3.02
2.95;2.97
2.27;2.81
2.62;2.74
3.17;2.68
3.94;2.65
4.50;2.75
5.64;2.91
5.86;3.02
6.18;3.47
6.48;3.62
7.86;3.47
8.28;3.03
8.50;2.75
8.75;2.68
8.51;2.66
8.23;2.62
7.99;2.68
7.89;2.77
7.85;2.78
7.81;2.78
7.82;2.77
7.88;2.76
7.79;2.76
7.71;2.71
7.68;2.71
7.77;2.39
7.73;1.96
7.67;1.46
5.02;1.04
5.06;1.22
5.10;1.49
5.07;2.15
5.22;2.37
5.64;2.47
6.32;2.60
7.10;2.59
7.32;2.50
7.52;2.40
7.60;2.30
7.33;2.17
6.78;2.29
6.61;2.55
6.49;2.70
6.39;2.72
6.29;2.72
6.21;2.73
6.14;2.75
6.07;2.72
5.99;2.61
5.92;2.20
5.83;2.23
5.75;2.35
6.23;2.22
6.05;2.23
5.77;2.23
5.58;2.35
5.62;2.44
5.84;2.45
6.21;2.54
6.82;2.51
7.44;2.54
8.00;2.46
8.19;2.42
7.79;2.34
6.97;2.13
6.18;2.30
5.47;2.48
5.00;2.71
5.01;2.73
5.16;2.76
5.08;2.75
5.24;2.71
5.31;2.60
4.94;2.56
4.54;2.53
4.43;2.43
4.93;2.46
4.76;2.60
4.27;2.70
3.49;2.75
2.77;2.77
3.21;2.78
5.35;2.78
7.13;2.77
7.84;2.76
8.10;2.74
8.20;2.74
8.18;2.73
7.64;2.73
5.99;2.73
5.36;2.74
5.16;2.74
4.95;2.74
4.71;2.75
4.49;2.75
4.15;2.69
3.68;2.70
3.50;2.66
3.12;2.62
2.68;2.59
2.46;2.60
2.13;2.67
1.84;2.69
1.52;2.75
1.75;2.78
3.06;2.86
5.42;2.94
7.23;2.92
8.13;2.89
8.20;2.88
7.16;2.85
6.43;2.84
5.30;2.83
4.84;2.82
4.35;2.86
4.38;2.83
3.99;2.78
3.40;2.75
3.19;2.75
3.52;2.71
3.77;2.67
3.93;2.57
4.05;2.54
4.04;2.50
2.10;2.52
2.15;2.71
2.21;2.95
2.34;3.21
2.62;3.57
4.12;3.56
5.34;3.51
6.24;3.39
7.24;3.22
7.33;2.92
7.29;2.89
6.25;2.80
5.21;2.81
4.41;3.17
3.63;3.12
2.80;3.11
1.58;3.08
0.46;3.24
-0.38;3.04
-1.04;2.74
-1.35;2.74
-1.67;2.59
-2.09;2.48
-2.02;2.34
-2.11;2.34
-2.23;2.51
-2.17;2.67
-2.00;2.88
-1.48;3.25
-0.35;3.50
1.01;3.50
2.11;3.39
2.53;3.06
3.21;2.73
3.35;2.69
2.29;2.64
-0.07;2.60
-1.19;2.59
-1.88;2.68
-2.21;2.71
-2.35;2.68
-2.43;2.68
-2.34;2.67
-1.99;2.55
-1.56;2.52
-1.39;2.27
-1.39;2.13
-1.54;1.90
-3.28;1.90
-3.90;2.37
-3.95;2.60
-4.09;2.61
-3.51;2.65
-1.22;2.66
0.24;2.65
1.15;2.56
2.29;2.53
2.86;2.51
2.78;2.49
2.17;2.49
0.93;2.48
-0.13;2.48
-0.73;2.62
-1.02;2.61
-1.31;2.59
-1.38;2.59
-1.66;2.56
-2.06;2.46
-2.50;2.40
-2.83;2.30
-3.78;2.20
-4.28;2.15
-1.93;2.07
-2.02;2.04
-2.12;2.28
-2.19;2.37
-2.16;2.48
-1.84;2.53
-0.94;2.58
-0.09;2.57
-0.52;2.51
-0.03;2.34
0.13;2.34
-0.17;2.46
-0.91;2.50
-1.39;2.59
-1.57;2.67
-1.87;2.68
-2.11;2.67
-2.36;2.73
-2.63;2.67
-2.85;2.52
-3.07;2.49
-3.19;2.06
-3.23;1.80
-3.31;1.66
-3.94;1.37
-4.32;1.09
-4.79;1.08
-4.93;1.63
-4.64;2.02
-2.73;2.08
-0.32;2.27
1.60;2.30
3.13;2.31
4.08;2.07
4.36;2.04
3.96;2.05
1.81;2.22
-0.30;2.27
-1.29;2.55
-1.49;2.67
-1.58;2.72
-2.15;3.11
-2.74;3.10
-2.98;2.70
-3.44;2.71
-3.61;2.60
-4.05;2.53
-4.46;2.48
-4.27;2.49
-4.04;2.83
-3.05;3.43
-2.43;3.78
-3.22;3.79
-1.53;3.64
1.43;3.41
3.55;3.31
4.96;2.90
5.69;2.75
5.87;2.81
5.65;2.90
5.18;3.27
4.62;3.70
2.63;4.04
-0.19;4.00
-0.73;3.59
-1.05;3.51
-1.35;3.35
-1.88;2.67
-2.33;2.81
-1.98;2.69
-1.72;2.53
-1.24;2.46
0.05;2.46
0.13;2.70
-0.02;3.10
0.43;3.50
1.05;3.65
1.29;3.71
1.51;3.62
3.58;3.64
3.49;3.47
3.46;3.15
3.50;2.96
3.84;3.10
3.68;3.13
3.40;3.24
3.41;3.31
3.17;3.01
2.93;2.88
2.95;2.85
3.28;2.62
2.11;2.47
1.28;2.50
1.53;2.31
0.54;2.11
-0.45;1.91
2.59;1.91
2.55;2.46
2.47;2.59
2.41;2.73
2.62;3.26
3.14;3.24
3.69;3.15
4.30;3.06
6.23;2.77
6.34;2.66
5.00;2.71
3.85;2.93
2.71;2.86
2.11;3.21
1.62;3.07
1.25;3.10
0.98;2.99
0.77;3.01
0.68;2.87
0.79;2.60
0.89;2.71
1.17;2.60
0.98;2.54
0.90;2.56
-0.45;2.54
-0.69;2.78
-1.06;3.36
-1.41;3.68
-1.89;4.09
-1.62;4.20
-0.93;4.20
-0.11;4.19
0.74;4.16
1.33;4.10
1.81;3.92
2.01;3.79
1.90;3.62
2.41;3.71
0.92;3.80
-0.94;3.87
-1.15;3.56
-1.25;3.53
-1.55;3.39
-1.80;2.89
-1.99;2.90
-2.17;2.81
-2.50;2.70
-2.90;2.63
-3.66;2.61
-3.73;2.81
-3.92;3.18
-4.31;4.08
-4.66;4.70
-2.95;4.97
-0.66;5.12
0.83;6.14
1.84;5.27
2.18;4.68
1.61;3.91
0.71;3.90
0.02;3.55
-1.21;3.31
-2.34;3.30
-3.08;3.31
-3.56;2.99
-4.02;2.97
-4.50;2.94
-4.80;2.74
-4.87;2.56
-5.01;2.36
-5.08;2.12
-5.06;2.07
-5.73;1.93
-5.88;1.76
-6.00;2.04
-6.09;2.37
-5.66;2.44
-4.36;2.58
-2.80;2.56
-1.29;2.57
-0.09;2.51
0.77;2.50
1.28;2.50
1.35;2.43
0.95;2.49
0.52;2.49
0.30;2.54
0.05;2.54
-0.19;2.57
-0.50;2.55
-0.68;2.40
-0.72;2.24
-0.75;2.37
-0.86;2.17
-1.30;2.04
-1.67;1.81
-3.53;1.37
-3.51;1.23
-3.32;1.22
-2.99;1.80
-2.89;2.13
-2.16;2.34
-1.35;2.45
-0.53;2.48
0.04;2.47
0.29;2.47
0.14;2.46
-0.07;2.37
-0.57;2.43
-1.97;2.48
-2.23;2.66
-2.31;2.78
-2.19;3.01
-2.00;3.32
-2.01;3.09
-1.90;2.74
-1.88;2.84
-2.13;2.64
-2.54;2.52
-3.10;2.52
-5.58;2.53
-5.59;2.76
-5.44;3.29
-5.72;3.79
-6.04;3.94
-4.24;3.82
-1.54;3.91
0.48;3.92
0.91;3.90
1.30;3.91
1.46;3.78
1.26;3.70
0.78;3.53
0.25;3.67
-0.21;3.96
-0.68;4.13
-1.24;3.75
-1.83;3.67
-3.80;3.16
-5.04;2.68
-4.99;2.68
-4.86;2.63
-5.09;2.53
-5.26;2.53
-6.12;2.53
-6.28;2.76
-6.36;3.35
-6.27;3.50
-6.30;3.67
-6.06;3.50
-5.17;3.38
-3.98;3.19
-2.12;3.15
-0.03;3.14
-1.07;3.14
-1.11;3.13
-1.87;3.04
-3.89;3.15
-4.69;3.51
-5.25;3.53
-5.70;3.52
-6.17;3.41
-6.29;2.90
-5.91;2.71
-4.85;2.67
-4.35;2.61
-3.28;2.58
-3.40;2.58
-4.69;2.61
-4.82;2.74
-4.92;3.41
-4.97;3.76
-4.74;4.20
-3.99;4.24
-3.19;4.19
-2.44;4.19
-2.32;4.03
-1.57;4.00
-1.25;3.85
-1.42;3.54
-1.81;3.72
-2.05;3.99
-2.41;4.19
-2.68;4.32
-2.98;3.95
-3.21;4.01
-3.46;3.60
-3.62;3.14
-3.84;3.00
-3.95;2.91
-4.14;2.76
-4.27;2.75
-7.74;2.92
-7.94;3.04
-7.92;3.82
-7.93;4.74
-7.25;4.73
-5.18;5.00
-3.91;5.01
-1.62;5.39
0.52;5.04
1.49;5.00
1.59;4.78
0.95;4.07
-0.30;3.63
-1.65;3.62
-3.40;3.74
-4.14;3.80
-4.14;3.75
-4.36;3.67
-4.60;3.17
-5.08;2.91
-5.29;2.85
-5.40;2.83
-5.11;2.73
-3.79;2.64
-6.27;2.77
-6.69;2.86
-6.84;3.36
-7.00;3.89
-6.82;4.33
-4.04;4.45
-2.19;4.80
0.22;4.81
1.46;4.10
2.50;4.01
2.83;3.87
1.96;4.04
0.63;3.39
-0.70;3.57
-1.45;3.74
-2.28;3.87
-3.01;3.70
-3.14;3.70
-3.11;3.50
-3.55;2.95
-4.04;2.91
-4.14;2.72
-4.15;2.69
-4.51;2.63
-2.84;2.58
-3.07;2.59
-2.91;2.66
-2.85;2.94
-2.83;2.95
-2.86;3.17
-1.34;3.23
0.75;3.17
2.19;3.02
3.06;2.89
3.52;2.71
3.36;2.62
2.96;2.62
1.86;2.66
0.79;2.70
-0.42;2.69
-1.62;2.66
-1.95;2.70
-1.85;2.53
-2.04;2.44
-2.21;2.42
-2.40;2.24
-2.76;2.14
-3.32;2.11
-3.03;2.00
-2.72;1.82
-2.46;2.05
-2.67;2.33
-2.65;2.41
-2.16;2.55
-1.02;2.63
1.00;2.65
2.29;2.62
3.53;2.58
4.07;2.57
3.99;2.57
4.48;2.62
4.05;2.72
4.37;2.76
3.87;2.75
4.07;2.85
4.09;3.06
2.69;2.91
1.43;2.64
1.97;2.43
2.66;2.37
3.08;2.34
3.11;2.37
1.49;2.31
2.24;2.40
2.78;3.08
2.48;3.83
1.55;4.27
1.00;4.50
1.10;4.79
2.88;4.81
4.28;4.80
5.47;4.79
6.29;4.55
6.55;4.40
6.48;3.98
5.61;4.50
4.77;4.05
3.30;4.19
2.01;4.10
1.62;4.03
1.56;3.70
0.93;3.12
1.49;3.20
1.73;2.97
1.18;2.95
1.24;2.79
0.99;2.78
1.10;3.18
0.73;3.77
0.65;4.80
1.31;5.74
1.65;5.74
1.54;6.00
2.51;6.00
3.00;5.99
2.60;5.74
2.14;5.73
2.69;5.00
2.59;3.90
2.39;4.51
2.20;4.47
1.86;4.82
1.56;4.51
1.11;4.34
0.78;3.88
0.63;3.49
0.43;3.18
0.25;3.17
0.14;3.04
0.21;3.04
0.43;3.01
0.13;3.17
0.49;3.91
0.21;10.00
-0.09;12.00
0.94;10.56
1.85;10.00
2.86;8.51
3.78;7.98
4.41;8.11
5.02;8.60
4.89;6.52
3.79;4.91
2.89;7.53
1.55;4.90
0.83;4.92
0.37;4.50
-0.29;4.19
-0.68;3.60
-0.74;3.13
-1.29;3.07
-1.68;3.10
-1.96;3.09
-2.26;3.09
-1.94;2.92
-1.98;3.10
-2.61;3.74
-2.84;4.80
-2.38;4.84
-0.62;5.05
1.26;5.44
3.20;5.09
5.36;5.39
6.98;5.45
7.45;4.91
6.99;4.52
6.10;3.97
5.93;4.48
5.24;4.28
4.81;4.49
4.62;4.46
3.38;4.19
3.54;3.67
4.19;3.31
3.70;3.26
3.82;3.13
3.27;3.01
2.80;3.00
0.50;3.07
0.62;3.23
0.76;4.00
1.04;4.40
0.58;4.74
1.67;4.96
3.67;5.01
5.40;4.77
7.18;4.34
9.34;4.10
9.93;3.98
9.22;3.86
8.37;3.60
7.77;4.04
7.49;4.29
7.48;4.57
7.48;4.54
7.73;4.12
6.88;3.79
5.82;3.46
5.40;3.48
5.15;3.22
4.70;3.14
3.67;3.09
1.98;3.06
1.47;3.03
1.20;3.05
0.35;3.11
1.68;3.40
4.21;3.60
6.03;3.57
7.43;3.42
7.39;3.23
7.27;3.19
6.79;3.16
6.95;3.23
6.02;3.30
5.34;3.60
5.09;3.74
5.19;3.76
5.42;3.79
4.87;4.00
5.20;3.75
5.17;3.41
4.80;3.50
4.74;3.22
4.39;3.13
4.16;3.12
3.51;3.12
5.03;3.11
5.38;3.16
4.51;3.30
3.71;3.48
5.28;3.56
6.66;3.86
9.09;3.87
9.57;3.69
10.16;3.42
10.96;3.35
10.59;3.33
9.69;3.29
9.17;3.24
9.02;3.52
9.27;3.90
8.99;4.22
8.98;4.24
8.82;3.80
8.33;3.42
7.70;3.35
7.16;3.09
6.41;3.06
5.83;3.04
5.55;3.04
5.43;3.20
5.29;4.21
5.11;7.48
5.33;8.20
6.23;7.48
7.27;7.48
7.68;7.06
6.89;5.41
6.79;5.06
6.54;4.68
6.33;4.47
5.79;3.98
5.29;4.49
4.93;4.66
4.58;5.00
4.23;4.70
3.97;4.12
3.70;3.59
3.53;3.20
3.43;3.02
3.39;2.97
3.28;2.95
3.24;2.93
3.14;2.94
3.26;3.00
3.26;3.50
3.44;3.70
3.96;3.75
4.83;3.74
5.70;3.74
6.30;3.56
6.55;3.44
6.45;3.42
6.40;3.60
6.34;3.60
6.09;3.69
5.81;3.73
5.77;3.79
5.50;3.93
4.70;3.86
4.30;3.83
3.90;3.42
2.43;3.12
2.21;3.12
2.03;3.03
1.89;2.98
1.82;2.96
-1.19;2.96
-1.34;3.08
-1.63;3.65
-2.27;4.20
-2.04;4.44
-0.17;4.40
2.27;4.34
4.67;4.53
5.85;4.26
6.57;4.01
6.83;3.95
6.37;3.79
5.35;3.74
4.12;4.06
2.24;4.14
2.82;4.01
5.46;3.95
5.57;3.70
6.06;3.25
5.60;3.06
5.57;3.06
5.58;3.00
5.89;2.98
6.11;2.93
5.04;2.95
4.32;3.04
3.66;3.38
3.38;3.99
6.41;4.33
7.47;4.49
7.67;4.84
8.11;4.64
10.18;4.43
10.50;4.25
10.13;4.24
9.13;4.20
8.44;4.02
7.83;4.19
7.41;4.31
6.94;4.14
5.73;4.26
4.96;3.87
4.25;3.54
3.74;3.25
3.35;3.18
3.25;3.10
2.97;3.02
2.97;2.96
1.14;3.05
1.08;3.15
1.80;3.54
1.78;4.11
2.20;4.58
3.02;4.51
3.99;4.49
5.41;4.50
6.89;4.41
7.57;3.88
7.78;3.72
7.46;3.86
6.73;3.86
5.70;3.94
4.86;4.22
4.19;4.28
3.70;4.21
3.18;3.86
2.98;3.62
3.21;3.44
3.03;3.22
2.56;3.13
2.23;3.09
2.06;3.06
2.05;3.07
1.83;3.07
1.58;3.11
1.25;3.24
1.04;3.51
2.39;3.80
3.84;3.82
4.33;3.80
4.88;3.54
5.77;3.39
6.30;3.31
6.23;3.25
5.51;3.24
4.21;3.39
2.32;3.63
1.00;3.83
0.31;3.81
-0.21;3.70
-0.44;3.46
-0.13;3.21
0.52;3.23
0.58;3.14
0.24;3.10
-0.11;3.08
-0.67;3.06
-0.81;3.04
-0.91;3.10
-0.89;3.22
0.59;3.34
3.78;3.44
6.87;3.46
8.86;3.45
9.18;3.45
8.48;3.35
8.13;3.26
7.56;3.23
6.94;3.23
6.31;3.35
5.83;3.50
5.37;3.80
5.08;3.92
4.95;3.69
4.76;3.38
4.60;3.23
4.35;3.09
4.06;3.04
3.78;3.00
3.55;2.98
3.38;3.03
3.27;3.08
3.14;3.78
3.06;4.49
3.12;5.21
3.42;4.91
3.86;5.01
4.21;4.80
6.72;4.80
6.40;4.22
5.71;3.92
4.68;3.92
3.99;3.92
3.74;4.08
3.44;4.29
3.06;4.55
2.74;3.97
2.49;3.71
2.26;3.69
2.13;3.32
1.79;3.15
1.44;3.04
1.13;3.02
0.86;3.02
-2.85;3.04
-3.39;3.10
-3.12;3.64
-3.22;4.90
-2.48;6.68
-1.22;6.69
-0.67;6.76
0.67;6.99
2.11;6.92
3.18;5.04
3.90;5.01
3.94;5.01
3.96;5.36
3.26;5.36
1.29;4.84
-0.16;5.49
-0.76;4.19
-0.87;3.81
-0.41;3.65
-0.24;3.30
-0.51;3.06
-2.15;3.03
-3.55;3.00
-4.18;3.05
-2.39;3.12
-2.61;3.13
-3.28;3.63
-3.11;4.72
-2.70;5.79
-1.27;6.01
-0.61;6.80
0.79;8.04
3.45;7.61
6.10;5.00
6.20;4.87
6.01;4.46
4.94;4.64
3.45;4.49
1.76;4.31
1.34;4.61
0.44;4.24
0.46;3.56
-0.11;3.20
-0.38;3.10
-0.88;2.98
-1.33;2.90
-1.35;2.85
-1.10;2.85
-1.93;2.89
-1.61;2.91
-1.71;3.46
-1.71;4.29
-1.40;4.99
0.31;5.00
2.02;5.04
3.10;5.00
4.01;5.29
5.25;4.30
5.92;4.50
6.02;4.97
5.11;4.99
3.18;4.91
2.04;4.48
1.00;5.10
0.29;4.98
-0.15;4.10
-0.67;3.54
-1.26;3.28
-1.75;3.21
-1.76;3.04
-1.92;2.96
-2.17;2.97
-3.27;3.04
-2.55;3.15
-2.95;3.33
-3.15;4.96
-2.62;5.67
-1.40;5.69
0.18;5.01
2.43;5.01
3.93;4.55
4.46;3.86
4.95;3.64
4.48;3.49
3.25;3.47
1.61;3.48
0.40;3.41
-0.36;3.46
-0.99;3.43
-1.55;3.30
-1.95;3.09
-2.32;2.96
-2.45;2.95
-2.59;2.93
-2.89;2.90
-3.20;2.89
-4.91;2.87
-4.57;2.88
-3.45;2.90
-3.79;3.07
-2.33;3.26
-0.90;3.34
0.63;3.36
1.52;3.34
1.28;3.32
1.14;3.30
1.98;3.18
2.12;3.18
2.35;3.29
2.06;3.31
1.79;3.48
1.96;3.53
1.95;3.77
1.80;3.30
1.75;3.15
1.60;3.06
1.44;3.11
0.82;2.96
0.86;2.82
-0.27;2.71
0.03;2.71
0.50;2.71
0.95;2.69
1.46;2.71
2.22;3.00
3.27;3.19
4.09;3.32
4.65;3.33
5.17;3.31
5.52;3.18
6.89;3.10
7.50;3.16
7.24;3.14
6.53;3.19
5.67;3.28
3.97;3.40
3.48;3.38
3.16;3.23
3.15;3.00
2.66;2.86
3.54;2.71
4.96;2.53
4.81;2.49
3.57;2.53
3.78;2.75
3.48;2.79
3.12;3.22
2.99;3.80
2.16;4.20
2.30;4.21
3.67;4.29
5.47;4.21
7.14;4.04
8.42;4.04
8.89;4.05
8.91;3.88
8.62;3.86
7.83;3.97
7.09;3.96
5.30;4.21
4.68;3.88
3.21;3.36
2.73;3.12
2.61;2.83
1.89;2.69
1.56;2.57
1.47;2.45
1.63;2.42
0.25;2.49
0.09;2.70
0.23;3.22
0.46;3.65
1.00;3.95
1.78;3.95
3.45;4.00
5.06;3.97
6.45;3.89
7.37;3.38
8.02;3.36
9.49;3.35
9.51;3.38
8.68;3.54
8.73;3.70
8.74;3.94
7.95;3.41
6.19;3.26
4.89;3.05
4.07;2.89
3.48;2.93
2.34;2.66
1.69;2.60
2.14;2.61
1.26;2.89
1.76;3.11
2.45;3.36
3.32;5.01
3.52;5.50
4.87;5.01
5.80;4.90
5.54;4.25
5.66;3.99
8.49;3.93
10.94;3.77
12.44;3.67
12.24;3.64
11.87;3.67
11.39;3.71
10.27;3.88
7.92;3.69
7.25;3.33
6.93;2.93
6.32;2.61
5.82;2.70
5.73;2.66
5.51;2.60
5.66;2.66
4.28;2.76
4.19;3.05
3.98;3.49
3.56;4.01
5.04;4.90
6.34;4.46
6.72;4.61
8.45;4.99
6.71;4.87
5.13;4.10
4.42;4.27
4.37;4.00
4.15;3.82
4.05;4.01
3.95;4.02
3.91;5.47
3.92;4.48
4.18;3.91
4.01;3.28
3.74;3.02
3.74;2.87
3.48;2.81
3.53;2.74
3.57;2.76
2.88;2.91
2.83;3.10
2.73;3.50
2.69;3.99
2.75;4.46
2.94;4.90
3.42;4.81
3.68;4.64
3.84;4.45
3.97;3.98
4.26;3.80
4.30;3.66
4.27;3.76
4.22;4.07
4.36;4.55
4.17;5.51
4.34;4.80
4.37;3.92
4.15;3.31
3.69;3.14
3.38;3.10
3.18;3.10
2.98;3.06
2.12;3.06
1.09;3.08
0.88;3.14
0.70;3.19
0.91;3.47
0.90;3.86
1.46;4.09
1.95;3.81
2.32;3.55
2.93;3.79
3.72;3.53
3.75;3.40
3.90;3.40
3.65;3.55
2.84;3.84
1.30;4.00
1.09;4.80
1.19;4.67
0.27;4.08
0.13;3.56
-0.25;3.37
-0.18;3.32
-0.56;3.20
-0.70;3.15
0.04;3.07
0.39;3.11
1.14;3.18
1.40;3.19
1.71;3.21
3.04;3.39
4.08;3.76
4.96;3.99
5.73;4.02
5.61;3.90
6.47;3.65
6.52;3.46
6.30;3.50
5.91;3.49
4.72;3.67
4.37;4.42
4.18;5.01
4.38;4.70
4.10;3.99
4.08;3.58
4.10;3.31
4.13;3.15
5.11;3.13
6.27;3.11
6.74;3.09
7.06;3.11
7.12;3.26
7.23;3.99
7.27;5.11
7.12;5.88
5.35;5.88
6.24;5.88
6.76;5.11
6.87;5.51
6.35;4.53
5.93;4.53
5.23;4.25
4.01;4.39
3.06;4.55
2.46;4.53
