price;temperature;load
2.856;4;2.25941512
2.859;4.7;2.219577773
2.856;6;2.163522725
2.833;5.4;2.19083805
2.712;5.8;2.205499884
2.615;7.1;2.213909952
2.54;6.5;2.240664585
2.639;6.3;2.217400932
2.606;4.8;2.279011839
2.616;3.8;2.329454405
2.952;3.2;2.284115292
3.1;2.8;2.305334674
3.185;2.6;2.339465379
3.042;2.6;2.342528869
2.933;1.9;2.473110319
2.887;1.2;2.608992278
2.765;0.4;2.717093785
2.742;-0.1;2.770258008
2.648;0.2;2.727124416
2.746;0.5;2.697411636
2.953;2.9;2.302868316
4.087;3.7;2.096671321
5.601;4.8;1.86404383
6.101;5;1.80738068
6.1;5.4;1.722117243
5.603;5.4;1.536278494
5.605;5.7;1.192537871
5.037;6.2;0.90052776
4.245;6.8;1.504655343
3.9;6.5;1.725887485
3.433;6.2;1.970850517
3.858;5.7;1.802800135
3.72;4.5;1.853849312
3.756;3.1;1.833441784
3.942;3.2;1.739648547
3.299;3;1.988665146
3.241;2.8;2.100174696
3.083;2.5;2.224907977
2.906;3.1;2.301408955
2.913;2.9;2.312357797
2.908;3.1;2.300930188
2.899;3.5;2.27838513
2.902;3.2;2.296200708
2.912;3.6;2.269173781
2.977;1.1;2.4158452
3.614;1.5;2.554504248
4.117;3.6;2.115808205
4.462;3.9;2.049018014
4.413;4.6;1.916537097
4.007;4.7;1.911390661
4.017;4.5;1.891392458
4.016;4.8;1.875117024
4.247;4.9;1.841138801
3.921;4.3;1.768185908
3.721;3.5;1.83146787
3.774;2.9;1.816053806
3.739;1.1;1.800955372
3.897;1.2;1.721560383
4.192;1.3;1.534691197
4.191;1.3;1.538344214
4.082;1.3;1.603118314
3.75;1.1;1.773910483
3.259;1;1.984991015
3.054;0.8;2.103939504
3.025;0.8;2.191074738
3.02;1.3;2.276344352
3.006;1.4;2.458840406
3.044;1.8;2.49188978
3.31;2.6;2.336688179
4.23;2.5;2.33854755
4.582;3.1;2.208351538
5.218;3.4;2.139381515
4.698;2.5;2.213980959
4.561;3.7;2.086340604
4.475;4;2.029313048
4.401;5.4;1.773591124
4.2;4.8;1.617405644
3.911;7.2;1.746634251
3.864;7.2;1.76992188
3.861;6.2;1.788906216
4.092;5.9;1.703602903
3.974;5.2;1.714769726
4.021;3.5;1.667983651
3.721;3.7;1.81013708
3.94;3.1;1.732262446
3.661;2.9;1.841065871
3.258;2.7;2.022878371
3.142;2.4;2.145636722
3.049;2.3;2.264006746
3.031;2.4;2.379571658
3.03;2.5;2.36103133
3.076;3;2.268961913
3.248;3.8;2.152665786
4.105;4.7;1.908229845
4.497;5.6;1.735398988
4.593;5.5;1.587304939
4.627;6.1;1.351791511
4.51;6.5;1.315068688
4.526;7.3;1.305262733
4.542;7.7;1.294481262
4.775;6.1;1.079702946
4.081;5.5;1.604807826
4.011;5.7;1.67747848
4.858;5.1;1.409816768
4.071;4.6;1.60029922
3.939;5;1.706054035
4.096;4.3;1.632995317
4.018;3.7;1.652239703
3.963;3.2;1.679427088
3.487;3;1.903744273
3.2;2.9;2.06085769
3.138;2.7;2.183790695
3.103;1.6;2.272836502
3.061;0.8;2.395359024
3.068;0.2;2.620288335
3.102;0;2.842158682
3.272;0.2;2.829256009
4.504;1.1;2.6534078
5.407;4.4;1.939082595
5.237;4.7;1.879728326
4.505;3.7;1.726996596
4.505;5.3;1.554180232
4.501;6.8;1.371582832
4.494;4.8;1.323514371
9.058;5.5;0.971104386
4.168;6.1;1.553902915
3.972;6.7;1.70019362
6.235;6.7;1.549182078
7.009;5.2;1.194552823
10.47;4.3;1.227320747
4.347;3.5;1.440382324
3.359;3.7;1.937395105
3.38;4;2.050584286
3.187;4.2;2.149703922
3.034;3.7;2.230170036
3.224;3.1;2.245698988
2.971;3;2.29212888
2.988;2.7;2.325679488
2.986;2.6;2.343568968
3.016;3.2;2.267333652
3.058;3.5;2.234849525
3.142;4.1;2.170738995
3.264;4.2;2.123182916
3.269;5.2;2.066281812
3.256;5.6;2.050855751
3.059;4.8;2.157994371
3.013;4.2;2.206752553
3.007;3;2.282922275
2.969;1.6;2.491796783
2.905;0.7;2.694638429
2.877;0.6;2.705043593
2.836;0.5;2.713615536
2.993;0.5;2.740119009
3.18;0.6;2.738200921
3.381;0.6;2.744665687
3.368;0.6;2.744236611
3.378;0.8;2.701286636
3.214;0.9;2.675374317
3.047;0.9;2.671458797
3.001;1.1;2.629694043
2.938;1.3;2.589159516
2.881;2.4;2.381096256
2.835;2;2.454891278
2.806;1.3;2.588331061
2.807;1.5;2.549404384
2.785;1.7;2.511071446
2.86;2;2.454812316
2.886;2.8;2.326749062
2.985;3.5;2.257134933
3.021;3.8;2.228174038
3.001;3.9;2.228467591
2.981;3.6;2.252003351
2.973;4.2;2.217901989
2.89;4.2;2.239256106
2.839;3.6;2.287107582
2.837;4.1;2.258390332
2.839;3.9;2.269393636
2.87;3.9;2.261671315
2.904;3.1;2.301887572
2.943;2.9;2.305246294
2.955;2.9;2.302392257
2.833;3.2;2.312722926
2.755;3.1;2.337172419
2.694;3.3;2.339585012
2.438;3.1;2.407724957
2.433;3.4;2.391800525
2.39;3.2;2.410964327
2.378;4;2.369963002
2.319;5.2;2.323497454
2.369;6;2.285469801
2.787;6;2.182308916
2.885;6.9;2.142934116
2.942;7.9;2.116161674
2.959;8.3;2.107863118
2.93;7.5;2.123459248
2.896;9;2.12106664
2.862;7.8;2.139756681
2.683;8.8;2.181425758
2.489;9.9;2.227367771
2.422;10.3;2.240680007
2.547;10.3;2.211167491
2.817;9.2;2.142217601
2.876;7.4;2.139757016
2.951;6.8;2.125579602
2.982;5.8;2.131665431
2.922;5.4;2.166760749
2.52;3.8;2.352423026
2.593;3;2.380753103
2.367;2.7;2.447564184
2.413;2.2;2.479508361
2.421;2;2.494406495
2.795;4.1;2.268900095
2.889;7.8;2.132159879
3.477;9.2;1.919461397
3.667;10.9;1.831942199
3.73;8.2;1.820407219
3.512;8.8;1.908300818
3.401;10.7;1.942308416
3.267;10.9;1.991746132
3.17;11.1;2.02566677
3.154;12.6;2.02988893
3.044;14.7;2.069496958
3.041;14.6;2.070269195
3.043;13.5;2.067961831
3.099;12.7;2.048669086
3.126;11.4;2.040297763
3.177;9.5;2.028928028
3.155;9.5;2.036518235
3.174;8;2.040743656
3.057;7.4;2.085971501
2.846;6.7;2.15628963
2.859;6;2.162699002
2.743;5.3;2.219457368
2.748;3.4;2.320851571
2.781;4;2.278088764
2.892;5.3;2.179859711
3.006;6.7;2.11095646
3.187;8.3;2.03360419
3.37;9.6;1.958606016
3.507;10.6;1.900728012
3.427;11.3;1.930815396
3.373;12.3;1.950635189
3.244;13.1;1.998463684
3.196;12.9;2.015351287
3.181;13.4;2.021031249
3.107;13.3;2.046357401
3.086;11.9;2.053282874
3.077;11.8;2.056381999
3.125;11.4;2.0406387
3.147;10.8;2.034302103
3.151;9.7;2.03690599
3.157;8.2;2.044767526
3.156;7.1;2.056595816
3.052;7.3;2.088721841
2.86;6.4;2.156468411
2.808;5.4;2.197513529
2.626;4.7;2.278992083
2.457;3.9;2.360028532
2.482;3.9;2.355236746
2.58;5.2;2.266223098
2.757;6.5;2.183219491
3.042;7.6;2.088735278
3.228;8.3;2.019300436
3.304;9.3;1.984810403
3.202;10;2.017884483
3.16;8.5;2.041272735
3.118;8.1;2.058849818
3.085;8.3;2.068161139
3.056;7.8;2.082179497
3.011;7.2;2.103108374
2.99;7.6;2.105188894
2.979;7.3;2.111560486
3.012;7.3;2.101644495
3.041;7.2;2.093446104
3.047;6.8;2.096473454
3.026;5.4;2.136987451
3.03;4.6;2.178338294
2.972;4.6;2.195321997
2.659;3.8;2.31910593
2.625;3.7;2.332920563
2.476;3.3;2.389442416
2.462;3.4;2.386407563
2.489;2.6;2.433703742
2.588;3.7;2.341757072
2.973;5.1;2.168039017
3.059;7.1;2.088789078
3.28;9.2;1.994139495
3.345;11.2;1.962367594
3.242;11.3;1.999930979
3.196;11.1;2.016593429
3.135;11.3;2.037376059
3.098;11.6;2.049532484
3.1;12.2;2.048394555
3.071;12.5;2.058061646
3.039;12;2.068851704
3.046;12.6;2.066366666
3.098;11.7;2.049423171
3.102;15.1;2.05108007
3.09;13.4;2.052194219
3.045;12.3;2.066733978
3.031;11.7;2.071731044
3.024;11.1;2.074881847
2.887;9.9;2.119163913
2.704;9.1;2.173950907
2.631;8.4;2.19809167
2.627;7.7;2.204775433
2.655;7.6;2.198218778
2.693;8.9;2.178101829
2.786;10.4;2.145906957
2.927;12;2.10304057
3.014;13.9;2.077989544
3.093;13.9;2.051809772
3.2;15.3;2.017883283
3.153;15;2.03347056
3.064;14.8;2.06309821
3.079;14.5;2.05747584
3.01;14.4;2.0800737
2.96;14.4;2.095105114
2.893;14;2.113900106
2.893;13.3;2.113071083
3.037;12.7;2.069346236
3.119;9.6;2.04829302
3.1;8.9;2.058709629
3.098;8.1;2.065540746
3.172;7.2;2.04993941
3.081;6.8;2.085408977
3.017;6.5;2.110221775
2.831;5.8;2.17353773
2.673;5;2.252097063
2.648;3.8;2.321757362
2.617;2.9;2.381168047
2.545;3.8;2.346456962
2.625;5.7;2.232035098
2.543;7.2;2.231793763
2.666;7.7;2.194353079
2.866;7.6;2.140533299
3.006;6.6;2.112319472
3.033;7.1;2.097217459
3.018;7.9;2.093586314
2.95;7.5;2.117745946
2.853;8.2;2.138845747
2.731;6.2;2.194381822
2.688;6.5;2.201725145
2.668;6.4;2.208373078
2.748;6.1;2.191293461
2.98;5.8;2.132231277
3.043;5.2;2.141801248
3.11;4.9;2.135934046
3.124;5.2;2.115501642
3.051;4.4;2.183046025
2.7;4.3;2.281494808
2.683;4.2;2.291110724
2.547;4.2;2.324398564
2.496;4;2.347234652
2.414;3.8;2.373572742
2.454;4.1;2.350013394
2.724;5.4;2.219694709
3.001;4.9;2.171000785
3.08;5.7;2.105023826
3.15;5.7;2.082067185
3.175;5.7;2.073715167
3.171;6.5;2.059672215
3.14;7;2.063243951
3.118;6.2;2.081985001
3.105;5.4;2.111527755
3.09;4.6;2.158987666
3.056;4.4;2.181436451
3.03;4.2;2.201339716
3.112;3.2;2.236240002
3.141;3.5;2.20761799
3.201;2.5;2.357795957
3.283;2.4;2.375398527
3.388;1.6;2.532574103
3.299;1.9;2.47186986
3.097;1.4;2.5705389
3.05;1.1;2.630541321
2.983;1;2.649679812
2.924;1;2.649035538
2.894;0.5;2.723663781
2.974;1.7;2.511220192
3.104;2.5;2.359649476
3.296;3.1;2.243302432
3.936;1.6;2.390652501
4.299;1.8;2.490569253
4.39;3.5;2.129997118
4.21;3.2;2.193928186
4.211;3.4;2.153346082
3.965;2.4;2.249505068
3.8;2.4;2.365862356
3.557;2.7;2.31157503
3.534;2.6;2.331463366
3.334;2.2;2.412722485
3.455;1.8;2.491422159
3.412;2.5;2.353590003
3.386;2;2.451906349
3.49;1.6;2.533042633
3.535;0.9;2.683425854
3.415;0.1;2.85757691
3.177;-0.6;2.795883598
3.129;-0.8;2.770657746
3.062;-1.2;2.721641738
3.027;-1.1;2.728893683
3.031;-0.5;2.782657111
3.077;0.9;2.672149249
3.239;1.9;2.472099715
3.741;3.2;2.208015657
4.339;4.1;2.013300482
4.789;5.7;1.704905193
4.293;2.3;1.4802952
3.916;1.6;1.696629975
3.922;2.8;1.706009423
3.613;3.4;1.86247195
3.612;3.4;1.902160431
3.452;3.3;1.980218143
3.412;3;2.038871064
3.501;3.2;2.082727748
4.027;2.8;2.118905417
4.106;2.4;2.164065289
4.264;1.7;2.200571788
3.97;1.1;2.233484881
3.952;0.8;2.283322481
3.691;-0.2;2.307454422
3.26;-0.2;2.374058889
3.116;-0.7;2.478677165
3.041;-0.2;2.768315529
2.95;-0.5;2.769380138
2.926;-1.4;2.688650115
2.959;-1.4;2.694068734
3.089;1.3;2.590629461
3.491;3.6;2.142331897
4.31;5.9;1.69367203
4.449;4.8;1.431808969
4.193;5.6;1.536047592
3.854;4.6;1.731067591
3.747;6.4;1.838017899
3.603;5.5;1.9249113
3.523;5;1.982453566
3.344;5;2.050016503
3.382;4.5;2.063553169
3.319;5.2;2.048602245
3.48;4.6;2.020950799
3.575;4.9;1.966998711
3.494;3.9;2.024632056
3.298;3.3;2.120513674
3.164;2.4;2.210156952
3.052;1;2.276941197
2.876;0.5;2.378456561
2.988;0.2;2.578881353
2.799;-0.4;2.752271673
2.746;-0.2;2.761351259
2.727;-0.6;2.720682823
2.709;1.4;2.56822643
2.996;3.2;2.273391427
3.616;4.4;1.990458597
3.878;5.7;1.793222274
4.116;6.7;1.639274194
3.915;7;1.747797725
4.004;7.5;1.693632861
4.105;8.5;1.622113738
4.025;9.1;1.663787486
4.11;9.7;1.609794883
3.169;7.8;2.044380152
3.045;7.4;2.089878874
3.051;8.5;2.077801547
3.121;7.9;2.059677715
3.397;7.4;1.966917419
3.419;6;1.979677887
3.13;4.9;2.129343605
3.131;3.9;2.186363939
3.08;3.6;2.221558821
3.02;3;2.278787722
2.942;2.8;2.313540616
2.895;2.1;2.435788709
2.872;1;2.648479932
2.852;1.4;2.568899137
2.812;4.7;2.23175664
2.873;7.4;2.140597906
2.905;8.5;2.121841344
3.017;8.4;2.089652901
3.221;9.2;2.015214801
3.328;9.8;1.973332979
3.197;8.5;2.028504432
3.104;9.9;2.051993327
3.028;9.9;2.077227063
2.914;10.1;2.110652799
2.844;10.8;2.128528615
2.848;11.3;2.126429946
2.888;10.6;2.11651996
2.99;8.1;2.10051663
3.22;7.2;2.033417854
3.242;6.6;2.033815511
3.185;6.8;2.050646823
3.166;5.8;2.072751894
3.14;5.4;2.100003702
3.034;5;2.155147912
2.766;5.8;2.191094625
2.654;6.5;2.210754891
2.565;7;2.228177124
2.563;6.7;2.232178762
2.582;7.1;2.222616532
2.583;8.2;2.212345243
2.641;8.2;2.196887579
2.711;9.3;2.170981059
2.799;9.3;2.146716608
2.911;9.7;2.113129685
2.941;9.8;2.104034065
2.925;10.4;2.106460692
2.91;10.5;2.110486895
2.842;10.9;2.128860177
2.797;11.3;2.140800173
2.806;11.8;2.137705056
2.878;10.5;2.119663672
2.946;10.7;2.099499337
3.065;11.4;2.060848976
3.163;11.2;2.027908235
3.199;11.1;2.015540087
3.194;10.9;2.01773729
3.145;10.4;2.036172185
3.037;9.9;2.074276909
2.959;9.6;2.099695446
2.743;9.3;2.162212999
2.718;8.7;2.172550092
2.67;9.1;2.183181821
2.716;8.9;2.171841143
2.977;8.8;2.098977895
3.299;8.7;1.990677226
3.708;9;1.823176796
3.996;8.6;1.684718346
3.806;8.6;1.78112783
3.68;9.5;1.832290586
3.705;10.4;1.816609558
3.631;12.4;1.845739322
3.72;13.8;1.807179008
3.268;13.5;1.990219392
3.218;13.1;2.007733009
3.235;12.2;2.001526664
3.684;10.1;1.827330589
4.014;7.8;1.683758648
3.891;5.8;1.759612047
3.302;3.9;2.002554867
3.294;3.2;2.103423702
3.179;3.2;2.228790697
3.025;2.8;2.307284777
2.903;2.4;2.380909349
2.801;1.6;2.530472731
2.735;1.3;2.587902487
2.718;1.8;2.492094832
2.703;3.1;2.349342893
2.818;4.6;2.235528816
3.615;5.6;1.915171013
4.586;7.8;1.413523794
4.85;9.7;1.235926974
4.591;9;1.256974087
4.135;9.3;1.587511348
4.131;9.9;1.595979475
4.138;9.5;1.594016903
3.929;9.1;1.715666509
3.083;9.2;2.062510509
3.063;9;2.070371586
3.039;9.1;2.077647902
3.08;9.4;2.062408362
3.721;9;1.817294903
3.612;8.4;1.87027033
3.02;7.4;2.097963614
2.965;7.5;2.113439044
2.904;7.5;2.130838259
2.703;7.7;2.184394969
2.501;7.7;2.237999433
2.443;6.9;2.258467434
2.426;6.3;2.269369315
2.433;6.6;2.264087464
2.48;7.6;2.243475359
2.524;7.8;2.23111441
2.849;8.7;2.136293799
3.591;8.8;1.875715836
3.6;8.6;1.873572542
3.462;9.4;1.924176985
3.353;10.7;1.96057258
3.294;11.8;1.980447575
3.241;10.9;2.001098139
3.274;11.4;1.988234346
2.985;11.8;2.086209962
2.891;10.5;2.115945571
2.948;10.4;2.099784941
3.394;10.4;1.945977465
3.725;10.3;1.807907242
3.618;9.8;1.857714148
3.247;10.1;2.001533033
3.179;9.1;2.030510881
2.804;9.2;2.145847283
2.668;8.6;2.18677048
2.541;9.2;2.217158364
2.372;8.9;2.257365845
2.243;9;2.284420429
2.068;9;2.321536358
2.263;9.4;2.278221291
2.601;9.6;2.199315152
3.475;9.7;1.917367105
4.16;9.9;1.578159108
4.149;10.6;1.581891483
4.254;11.2;1.513488112
4.473;10.9;1.357589288
4.401;11.3;1.411205977
4.404;11.5;1.40871947
4.422;11.5;1.39540038
3.287;12;1.982848408
2.897;12.4;2.111554005
2.903;11.6;2.110321507
3.16;10.7;2.030094128
3.289;10.3;1.985595562
3.28;10.4;1.988519469
2.838;10.6;2.130740575
2.808;10.2;2.140400193
2.77;10.6;2.149788567
2.681;10.1;2.175787778
2.566;10;2.207095269
2.501;9.9;2.224689986
2.471;9.9;2.231309559
2.5;10;2.224595112
2.513;9.8;2.221898397
2.672;10.7;2.176464237
3.038;11.3;2.069940204
3.896;13.6;1.721743363
4.155;14.7;1.578173038
3.99;16.3;1.679933522
3.895;17.1;1.732919469
3.98;17.9;1.691881102
3.772;19.9;1.803080126
3.638;19.9;1.862963243
3.421;20.2;1.956197548
3.376;20.4;1.978052263
3.031;19.6;2.087568963
3.119;17.9;2.053360336
3.18;16.8;2.029079872
2.977;16.9;2.09635206
2.884;17.3;2.124355189
2.864;16.8;2.128563294
2.697;16;2.172797233
2.506;15.2;2.22220169
2.344;14.1;2.255847055
2.304;14.1;2.26447141
2.218;14.1;2.282917162
2.094;14.8;2.310399587
2.084;15.7;2.314297609
2.257;16.5;2.279266989
2.326;18.3;2.269122616
2.378;19.9;2.261925302
2.493;19.1;2.235273032
2.506;17.2;2.227086009
2.507;18.7;2.230853538
2.411;17.4;2.248548403
2.383;17.6;2.25511013
2.283;17.7;2.276795837
2.197;17.1;2.293583676
2.227;17.3;2.287713872
2.387;16.2;2.250635924
2.692;16.3;2.174887486
2.737;15.1;2.159746913
2.717;14.5;2.16403758
2.566;13.4;2.203485734
2.649;12.3;2.180731734
2.631;12.4;2.18558514
2.519;12;2.215713983
2.309;11.6;2.26264874
1.812;10.4;2.359029436
1.412;10;2.416221532
1.218;10.3;2.441211394
1.165;13.1;2.445832688
1.152;14.2;2.448503611
1.198;14.6;2.442979466
1.236;14.7;2.438142088
1.404;14.9;2.416098434
2.206;15.3;2.287523868
2.43;15.5;2.239742627
2.201;16.1;2.290288135
1.947;15.7;2.340247748
1.788;16;2.364519129
1.614;15.9;2.389136353
1.719;15.7;2.373881413
1.884;15.1;2.348578633
2.305;15.8;2.267401786
2.491;16;2.227543746
2.581;16;2.204083416
2.515;15.3;2.220036307
2.539;14.7;2.21243665
2.477;13.8;2.226514731
2.395;12.4;2.243598401
2.336;11.2;2.257309609
2.314;11.2;2.262054506
2.297;9.8;2.269328899
2.287;11.4;2.267600475
2.308;12.3;2.262448709
2.449;12.1;2.231904882
4.909;12.5;1.154737934
4.006;13.3;1.662866673
4.531;14.2;1.311320712
4.982;14.5;1.178733571
4.941;14.7;1.186416185
4.983;15.2;1.199431452
4.744;16.2;1.246420035
4.817;15.3;1.212072406
3.693;15.3;1.822949862
3.694;15.4;1.822799351
3.606;17.4;1.868027703
3.479;17.8;1.921583579
3.511;17.1;1.906359276
3.37;15.8;1.957333326
2.874;14.9;2.120928278
2.795;14.3;2.14210703
2.683;13.4;2.171898232
2.422;12.3;2.237736953
2.407;11.4;2.241651963
2.334;10.7;2.258690096
2.307;10.2;2.265836758
2.301;10.1;2.267437434
2.328;11;2.2593536
2.426;12.9;2.23690325
2.828;13.6;2.131885743
3.658;13.4;1.834476495
5.003;13.3;1.154941369
4.189;13.2;1.554352959
4.175;14.1;1.564465757
3.694;14.3;1.819906945
3.654;14.5;1.838129797
3.655;16.2;1.842600851
3.101;16.1;2.053979494
2.91;13.8;2.108735041
2.906;13.5;2.109530665
3.184;13.8;2.0204806
3.375;13.4;1.950375788
3.339;13.4;1.963963529
2.771;13.2;2.147468616
2.8;12.9;2.139159936
2.731;12.6;2.158270794
2.499;11.4;2.221506676
2.264;11.5;2.272427374
2.122;9.9;2.306294671
1.961;9.9;2.338175924
1.964;10;2.337391936
2.092;10.8;2.310220098
2.322;12.9;2.25946808
4.178;13;1.561048724
10.085;11;1.405893409
5.301;12;1.155987911
4.983;11.6;1.157688416
4.907;13.1;1.157856818
4.991;15;1.192652453
5.133;14.5;1.179517966
5.035;14.3;1.173540393
2.764;14;2.150304155
2.625;12.5;2.187195297
2.637;11.5;2.184537257
2.783;12;2.144001866
3.796;12.6;1.770347163
3.655;11.1;1.836735987
2.596;10.3;2.198087942
2.669;9.7;2.180572189
2.683;9.6;2.177199397
2.518;9.1;2.223764615
2.437;9.2;2.241715916
2.384;8.6;2.256570754
2.357;8.4;2.26366667
2.34;9.6;2.260871139
2.294;11.5;2.265980839
2.409;14;2.241625681
2.413;13.3;2.240009611
2.721;15;2.163930826
3.19;13.9;2.018526044
3.44;14.4;1.926801527
3.654;13.9;1.836980366
3.344;17;1.97081577
2.516;17.6;2.22552331
2.313;16.6;2.26754333
2.272;16.7;2.276578093
2.264;18.1;2.28183223
2.348;17.2;2.261598693
2.571;15.7;2.206055108
2.626;14.3;2.18848626
2.712;13.1;2.16370482
2.631;12.6;2.185572699
2.791;12.4;2.141616434
2.635;11.6;2.184968334
2.531;10.8;2.214100529
2.407;10;2.244895904
2.369;9.3;2.255940502
2.348;8.6;2.264298485
2.294;8.8;2.274649001
2.369;10.7;2.251128102
2.5;12.7;2.220603257
2.736;14.6;2.158975335
3.397;15.8;1.947053761
3.657;16.9;1.844197843
3.56;16.8;1.88521558
3.4;16.2;1.947058912
3.308;16.7;1.983128563
3.086;16.6;2.06043267
2.832;15.1;2.133278584
2.712;14.2;2.164943463
2.753;15.5;2.156238734
2.863;16.5;2.127968005
3.205;16.9;2.020687009
3.395;16;1.94839306
3.316;13.9;1.973188675
2.912;12.8;2.107241957
2.934;12.1;2.10095152
2.867;11.3;2.121027255
2.672;9.9;2.178960132
2.561;8.4;2.216719123
2.469;7.6;2.245848887
2.43;7.1;2.259082295
2.405;7.3;2.262392547
2.379;9;2.255306745
2.362;10.6;2.252882
2.472;9.6;2.232267176
2.724;10.7;2.162242667
2.94;11.2;2.100160361
3.124;10.6;2.042722223
2.976;10.1;2.092626984
3.856;10;1.746863051
2.987;9.9;2.09017648
2.946;9.7;2.103019198
2.789;9.4;2.148997864
3.441;9.2;1.933645892
3.533;8.8;1.899771922
3.502;9.1;1.910134654
3.504;9.2;1.908651346
2.822;9.1;2.141381248
2.723;9.1;2.168764417
3.178;9.4;2.029111104
2.535;9.2;2.218746302
2.408;9.6;2.246191247
2.125;9.3;2.30801834
1.608;8.2;2.39762336
1.866;8.2;2.360772038
1.658;9.4;2.384409181
1.425;9.2;2.417319235
0.991;9.5;2.47238466
1.436;10.9;2.410871973
1.827;11.7;2.354726061
1.904;13;2.343016815
2.282;12.8;2.268037433
2.356;13.9;2.253000211
2.339;15.5;2.259441766
2.277;16.3;2.274511398
2.245;15.6;2.279820228
2.191;14.1;2.288686365
2.173;15.1;2.294159509
2.253;14.3;2.275693022
2.383;14.9;2.248701346
2.593;13.6;2.196456285
2.877;12.5;2.117280186
2.6;12.5;2.193931066
2.582;12.4;2.198773453
2.511;13.2;2.217950298
2.406;13.2;2.241454902
2.227;13;2.279939382
2.14;13.3;2.29872983
2.143;13.7;2.298458819
2.203;13.8;2.2857629
2.269;14.1;2.27199278
2.482;14.8;2.22692181
3.393;15.4;1.947470148
4.167;18;1.581955676
4.306;18.9;1.493210123
4.271;18;1.514119089
4.182;19.1;1.576585424
4.132;16.8;1.599142946
3.893;17.8;1.73670191
3.833;16.6;1.761744854
3.558;16;1.883398185
3.632;15.7;1.851070986
3.7;14.7;1.818099405
4.116;13.8;1.599988443
4.302;12.5;1.480135946
4.232;11.6;1.527187935
3.598;10.2;1.864396071
3.557;9.5;1.885127491
3.331;8.1;1.984036288
2.823;8.1;2.14803989
2.728;7;2.184845721
2.654;6.3;2.213442923
2.637;6.4;2.216570429
2.629;7.8;2.203358209
2.643;10.3;2.185439023
3.054;11;2.065191826
3.805;11.4;1.767008172
4.96;11.9;1.155119079
5.223;11.4;1.163269888
5.008;12.5;1.149608206
4.957;10.7;1.169329078
5.01;11.4;1.160350502
5.771;11.4;1.172575939
5.005;11;1.169627495
3.907;10.3;1.715253245
3.403;10.2;1.943271826
3.306;9.6;1.982431431
3.51;9.2;1.906228595
3.991;8.7;1.686435745
4.095;8.6;1.627181295
3.835;9;1.763687929
3.683;9;1.834363005
3.151;9;2.040786679
2.614;9.4;2.196734175
2.462;9.2;2.236280039
2.387;8.9;2.254136159
2.356;9;2.260255293
2.258;9.2;2.280205153
2.253;9.1;2.281771128
2.398;9.4;2.249220812
4;9.5;1.674965414
5.054;10.2;1.201342531
5.06;10.4;1.192343299
5.001;10.8;1.176044728
4.901;10.7;1.185246665
4.008;11.8;1.661652192
4.003;12.7;1.664011943
3.734;14.5;1.80209634
2.652;15.1;2.182958327
2.616;14.2;2.191034137
2.593;13.9;2.196808705
2.607;13.3;2.192402358
2.658;12.1;2.178360769
2.643;11;2.183658779
2.593;10.3;2.198891771
2.62;9.2;2.196109899
2.61;7.7;2.209296264
2.527;7.2;2.235978865
2.197;6.5;2.314926861
2.123;5.5;2.35072234
2.064;5.3;2.371030055
2.069;5.7;2.353865576
2.184;6.5;2.317640404
2.369;7.8;2.265580486
2.683;9;2.180226249
3.739;10.1;1.802354586
4.008;5.5;1.752852617
3.803;5.5;1.815339297
3.324;6.6;2.004702284
3.3;6.7;2.01186182
3.101;6.2;2.087576586
3.186;7.7;2.039557647
3.134;9;2.046582877
3.408;9;1.947768451
3.411;6.2;1.97913378
3.667;6.1;1.878676232
3.838;7.7;1.775600538
4.204;7.2;1.575049403
3.38;6.5;1.965138411
3.312;5.7;2.026381093
3.181;5.3;2.091349756
2.641;5;2.260250965
2.638;4.4;2.291573379
2.583;3.7;2.342949175
2.499;3.6;2.368443238
2.459;4.2;2.343805332
2.434;5.2;2.300024349
2.614;6.3;2.223975762
3.533;6.7;1.923692287
4.024;6.5;1.698842059
4.15;7.2;1.609920362
3.996;7.3;1.701063427
3.867;7.5;1.764127459
3.883;8.6;1.743497631
3.825;8.3;1.774962969
3.595;8.6;1.875683679
3.445;8.4;1.938174031
3.482;7.5;1.93296284
3.596;7.3;1.889294226
3.97;8.8;1.696735799
4.278;8.3;1.512856087
4.382;7.9;1.442610644
3.686;7.4;1.82748827
3.684;6.7;1.86068155
3.918;5.9;1.767432132
3.353;5.4;2.001997263
3.003;5;2.16498359
3.002;4.9;2.170685293
2.805;4.5;2.244261506
2.641;4.7;2.2752308
2.586;6.4;2.22996553
2.5;8.1;2.234976941
2.528;9.1;2.221124849
2.603;10.1;2.196856794
2.633;11.4;2.18574126
2.857;12.5;2.122986356
2.831;11.9;2.130587236
2.703;12.7;2.165979898
2.649;14;2.181840108
2.693;14.8;2.171178063
2.671;14.8;2.177172818
2.697;15.6;2.171848978
2.761;15.1;2.153116208
2.866;14.7;2.122778855
2.954;14.1;2.096380833
2.885;12.2;2.115055223
2.755;10.2;2.155149798
2.718;9.5;2.168103466
2.738;8.9;2.165824305
2.616;8.1;2.204341452
2.631;7.2;2.208596663
2.517;6.3;2.24925373
2.377;5.7;2.290116041
2.288;6.1;2.301028102
2.158;7.5;2.312790352
1.998;7.9;2.343081687
2.033;9.7;2.325888168
2.293;9.7;2.270564599
2.413;9.3;2.246436194
2.499;10.7;2.222764528
2.603;10.3;2.196210733
2.585;11;2.199274559
2.61;11.5;2.191823035
